Artist and Title,Streams,Daily
Bruce Springsteen - Dancing In the Dark,965597621,755544.0
Ariana Grande - boyfriend,965550450,353596.0
blink-182 - I Miss You,965002846,412455.0
Bob Marley & The Wailers - Is This Love,964921567,472947.0
Kenny Loggins - Footloose,964640575,
Conan Gray - Maniac,963777360,220094.0
Two Door Cinema Club - What You Know,963745740,431385.0
Shawn Mendes - In My Blood,963523271,181604.0
Cardi B - Bodak Yellow,963471070,172424.0
Sabrina Carpenter - Feather,963295279,622586.0
Lorde - Team,962698330,477649.0
Jason Mraz - I Won't Give Up,962300757,358124.0
The Wanted - Glad You Came,961188623,343860.0
Chord Overstreet - Hold On,960940960,349190.0
Tiësto - The Motto,960450282,304450.0
Otis Redding - (Sittin' On) the Dock of the Bay,959698047,
Ashe - Moral of the Story,959694779,297109.0
Fitz and The Tantrums - Out of My League,958138232,512261.0
Sebastian Yatra - Pareja Del Año,958120019,334889.0
Mr.Kitty - After Dark,957595097,322362.0
Bad Bunny - Si Veo a Tu Mamá,957154153,328006.0
Nirvana - Heart-Shaped Box,956678910,569110.0
Demi Lovato - Cool for the Summer,956649824,415814.0
Robin Thicke - Blurred Lines,956549145,
Dave - Sprinter,956359628,567405.0
Blackstreet - No Diggity,955008907,363476.0
NATTI NATASHA - Criminal,954764202,246161.0
Piso 21 - Déjala Que Vuelva,953854106,218736.0
The Game - Hate It Or Love It,953234300,446625.0
Kelly Clarkson - Since U Been Gone,953185679,509896.0
Lana Del Rey - Brooklyn Baby,953184083,669773.0
PinkPantheress - Boy's a liar Pt. 2,952995225,299042.0
Taylor Swift - exile,952801244,666429.0
Fifth Harmony - Worth It,952329569,491697.0
PinkPantheress - Pain,951513665,603045.0
Polo G - Pop Out,950990808,175339.0
KAROL G - BICHOTA,950945686,151468.0
Jack Harlow - Lovin On Me,950824368,345581.0
Neon Trees - Everybody Talks,950490291,415632.0
TV Girl - Cigarettes out the Window,950292104,833305.0
Bee Gees - How Deep Is Your Love,950012930,466329.0
Becky G - Shower,948719650,283257.0
Vanessa Carlton - A Thousand Miles,948637076,433451.0
Rihanna - Pon de Replay,948289481,440999.0
BLACKPINK - Kill This Love,948032991,457852.0
Grupo Frontera - QUE VUELVAS,947990299,410534.0
Rob $tone - Chill Bill,947397845,151895.0
Scorpions - Wind Of Change,947327931,532221.0
Taylor Swift - Karma,947275632,469011.0
Galantis - No Money,946491093,234273.0
Aaron Smith - Dancin,946237076,288835.0
Boston - More Than a Feeling,945836256,358080.0
Bill Withers - Lovely Day,945786957,400787.0
BANNERS - Someone To You,945758673,334137.0
Taylor Swift - The Man,945533099,390071.0
Rauw Alejandro - LOKERA,944932458,490233.0
Taylor Swift - ME!,944695782,199133.0
The Weeknd - Party Monster,944661492,312098.0
David Guetta - Hey Mama,943766849,286224.0
Maluma - Según Quién,943657575,535991.0
Limp Bizkit - Break Stuff,943620509,832074.0
Taylor Swift - Enchanted,943592587,324337.0
Metro Boomin - Trance,943337079,549032.0
"Fall Out Boy - Sugar, We're Goin Down",942902190,338655.0
Taylor Swift - You Belong With Me (Taylor’s Version),942382199,780110.0
Lauv - i'm so tired...,942272500,104658.0
Daryl Hall & John Oates - Rich Girl,942085279,462466.0
Rihanna - Bitch Better Have My Money,941488844,183932.0
Carín León - Primera Cita,940442232,631188.0
Lizzo - About Damn Time,940081648,208465.0
Lady Gaga - Telephone,940005675,574088.0
Jonas Blue - Rise,939682807,150538.0
Counting Crows - Mr. Jones,939487742,493423.0
Kid Cudi - Pursuit Of Happiness (Nightmare),939172663,330021.0
cassö - Prada,938858698,417574.0
Kendrick Lamar - Alright,938464153,391253.0
Sam Hunt - Body Like A Back Road,938375495,207684.0
Justin Bieber - Lonely,938256535,227050.0
A$AP Rocky - F**kin' Problems,938197523,285370.0
Train - Drive By,937576011,332389.0
CKay - love nwantiti (ah ah ah),937451152,262533.0
alt-J - Breezeblocks,936985473,299412.0
ACRAZE - Do It To It,936903564,299564.0
Lady Gaga - Million Reasons,936871221,261324.0
Sam Smith - Like I Can,936804688,203568.0
Ozuna - Vaina Loca,936804324,298288.0
Dasha - Austin (Boots Stop Workin'),936719926,910289.0
Metro Boomin - Superhero (Heroes & Villains) [with Future & Chris Brown],936606571,382614.0
Billie Eilish - Therefore I Am,935819439,265057.0
Ellie Goulding - Burn,935566092,328893.0
Yandel - Yandel 150,934550509,243999.0
My Chemical Romance - Welcome to the Black Parade,934520265,474692.0
Tiësto - Jackie Chan,934233424,157893.0
A$AP Rocky - Sundress,933758633,432379.0
Pitbull - Feel This Moment,933443264,648366.0
Xavi - La Diabla,933360199,390700.0
Bad Bunny - Safaera,933205840,284836.0
Mora - LA INOCENTE,932907787,448536.0
Billie Eilish - CHIHIRO,932703428,1034787.0
Three Days Grace - I Hate Everything About You,932644204,671329.0
Flume - Never Be Like You,931215430,
Jack Harlow - First Class,931096274,214489.0
Maggie Lindemann - Pretty Girl,930455270,70517.0
SZA - Saturn,930443015,734939.0
Drake - Rich Flex,930172226,245097.0
Olivia Rodrigo - All I Want,929834254,
Bad Bunny - Neverita,929717297,
Polo G - Pop Out,929657854,196733.0
M.I.A. - Paper Planes,929346724,349848.0
Audioslave - Like a Stone,929083481,783582.0
will.i.am - Scream & Shout,928951321,410336.0
B.o.B - Airplanes,928811087,328633.0
Tame Impala - Borderline,928678140,610120.0
Otis Redding - (Sittin' On) the Dock of the Bay,928605931,355961.0
Paramore - Still into You,928310508,535241.0
Foo Fighters - The Pretender,928223667,343079.0
Taylor Swift - ...Ready for It?,927850792,772041.0
Richy Mitch & The Coal Miners - Evergreen,927731532,582750.0
James Arthur - Can I Be Him,927614589,548087.0
Green Day - Good Riddance (Time of Your Life),927542413,492353.0
MGMT - Kids,927411579,579748.0
The Weeknd - Is There Someone Else?,927237631,529740.0
Melanie Martinez - Play Date,926802712,224374.0
Bonnie Tyler - Total Eclipse of the Heart,926682749,
Mac DeMarco - My Kind of Woman,926471692,558176.0
Drake - Teenage Fever,926001738,509326.0
Taylor Swift - Wildest Dreams (Taylor's Version),925866853,551283.0
Morgan Wallen - Wasted On You,925495176,286062.0
Lewis Capaldi - Hold Me While You Wait,925393238,297936.0
FIFTY FIFTY - Cupid,925188111,263232.0
Skillet - Monster,924969123,617264.0
The 1975 - Somebody Else,924909244,357769.0
Frank Ocean - White Ferrari,924826569,806297.0
Daryl Hall & John Oates - Maneater,924312710,614172.0
Naughty Boy - La La La,923826281,423451.0
Natalie Imbruglia - Torn,923572471,585783.0
Gorillaz - Clint Eastwood,922868058,619702.0
Tiësto - The Motto,922523919,279534.0
P!nk - Try,921333581,529965.0
Black Eyed Peas - Pump It,921299189,564057.0
Elton John - Don't Go Breaking My Heart,920397692,498257.0
Estelle - American Boy,920395686,351035.0
Robin Thicke - Blurred Lines,920200172,286436.0
Disturbed - The Sound of Silence,919998515,339188.0
Paloma Faith - Only Love Can Hurt Like This,919600222,477378.0
Alphaville - Forever Young,919393217,957064.0
Calle 24 - QUE ONDA,919266222,513291.0
Kesha - Die Young,918590571,531472.0
DJ Snake - Loco Contigo,918500630,289729.0
The Wanted - Glad You Came,917622962,305415.0
Ariana Grande - boyfriend,917491423,358667.0
J Balvin - Un Día (One Day),917406799,230340.0
DaBaby - BOP,917354883,200644.0
Billie Eilish - TV,916501621,816140.0
Sean Kingston - Beautiful Girls,916385580,529216.0
Clairo - Sofia,916240358,401684.0
Ruth B. - Lost Boy,916176325,157795.0
Birdy - Skinny Love,916172134,203747.0
Kansas - Dust in the Wind,915976566,501017.0
No Doubt - Don't Speak,915906913,438237.0
Keala Settle - This Is Me,915751604,214210.0
Lana Del Rey - Born To Die,915271042,571697.0
The Cure - Boys Don't Cry,914972713,423469.0
Chief Keef - Love Sosa,914194962,281309.0
David Guetta - Hey Mama,914166939,
Michael Jackson - Smooth Criminal,913870859,558311.0
The Proclaimers - I'm Gonna Be (500 Miles),913832224,346408.0
Green Day - Wake Me up When September Ends,913734504,489300.0
The Police - Roxanne,913004452,355947.0
Lana Del Rey - Cinnamon Girl,912993210,1125152.0
Beyoncé - CUFF IT,912813864,224260.0
Playboi Carti - Sky,912354645,317164.0
Katrina & The Waves - Walking On Sunshine,912337058,357019.0
iñigo quintero - Si No Estás,912195659,398869.0
Disturbed - Down with the Sickness,911968849,365601.0
Juice WRLD - Armed And Dangerous,911948918,190940.0
Sebastian Yatra - Pareja Del Año,911879020,329882.0
Ashe - Moral of the Story,911781459,394072.0
Chris Isaak - Wicked Game,911682646,753772.0
Meghan Trainor - All About That Bass,911669390,178693.0
Lady Gaga - Judas,911198017,895568.0
Guns N' Roses - Knockin' On Heaven's Door,911037132,533931.0
Slipknot - Duality,911021142,634796.0
Ellie Goulding - Hate Me,910869491,309609.0
X Ambassadors - Renegades,910850733,310220.0
Lizzo - About Damn Time,909972058,242444.0
Bruno Mars - Finesse,908890216,253038.0
blink-182 - I Miss You,908529220,418115.0
Fetty Wap - 679,908427549,279185.0
Idina Menzel - Let It Go,907925645,350501.0
Rihanna - Disturbia,907218302,503180.0
Jeremy Zucker - comethru,907015692,168972.0
Crowded House - Don't Dream It's Over,906755414,756894.0
Deorro - Five More Hours,906286474,238210.0
Justin Bieber - Mistletoe,906283967,47877.0
Pink Floyd - Wish You Were Here,905820211,590856.0
Drake - Wants and Needs,905643546,296766.0
J Balvin - Qué Más Pues?,905265689,232766.0
Meghan Trainor - Made You Look,905040373,249486.0
Lana Del Rey - Say Yes To Heaven,905038186,772136.0
DRAM - Broccoli,904519063,123849.0
John Newman - Love Me Again,904462213,413306.0
Sublime - Santeria,904246730,558848.0
Eminem - River,904092665,155806.0
Frank Ocean - Chanel,903862986,247184.0
Drake - Chicago Freestyle,903781688,340523.0
AWOLNATION - Sail,903634949,231831.0
James Arthur - Car's Outside,903471300,885573.0
Weezer - Island In The Sun,903251836,482755.0
Eminem - Venom,903041492,205922.0
Myles Smith - Stargazing,902942567,1211701.0
MGMT - Electric Feel,902347302,487550.0
La Oreja de Van Gogh - Rosas,901929386,559168.0
Bad Bunny - Tarot,901843902,379379.0
Manu Chao - Me Gustas Tu,901571842,521657.0
BLACKPINK - Kill This Love,901421158,263602.0
Pop Smoke - Mood Swings,901175101,243620.0
Øneheart - snowfall,901006069,688468.0
Marc Seguí - Tiroteo,900713005,599482.0
BLACKPINK - Pink Venom,900652221,534579.0
MUSIC LAB JPN - Kill This Love,900398438,247803.0
Fall Out Boy - Thnks fr th Mmrs,899825442,373868.0
DJ MIX NON-STOP CHANNEL - Kill This Love,899644060,268114.0
Blackstreet - No Diggity,899441784,412245.0
Melanie Martinez - Play Date,899350158,185536.0
OneRepublic - Apologize,899163711,362315.0
ACRAZE - Do It To It,899011508,292880.0
Peso Pluma - LADY GAGA,898950276,364660.0
Red Hot Chili Peppers - Dani California,898774200,456226.0
LOVE BGM JPN - Kill This Love,898667803,267355.0
The Cure - Friday I'm In Love,898150810,405890.0
Pinkfong - Baby Shark,897595260,365372.0
Kanye West - Homecoming,897368300,405309.0
Jack Harlow - WHATS POPPIN,897193288,126226.0
Kanye West - All Falls Down,896673395,478096.0
Bob Marley & The Wailers - Is This Love,895580480,501766.0
Darius Rucker - Wagon Wheel,894939532,484001.0
5 Seconds of Summer - Teeth,894650383,512906.0
Wheatus - Teenage Dirtbag,894417126,692022.0
Los Enanitos Verdes - Lamento Boliviano,893675594,483739.0
Mac DeMarco - Chamber Of Reflection,893289385,557367.0
Piso 21 - Te Vi,893219310,411436.0
The Game - Hate It Or Love It,892968524,414946.0
Frank Ocean - Nights,892519961,356201.0
Led Zeppelin - Immigrant Song,891827059,336232.0
Vanessa Carlton - A Thousand Miles,891794003,398067.0
P!nk - What About Us,891764241,282854.0
Hippie Sabotage - Devil Eyes,891666449,296563.0
LMFAO - Party Rock Anthem,891440884,412896.0
Elton John - Tiny Dancer,890899845,305990.0
Mazzy Star - Fade Into You,890377043,887052.0
blink-182 - What's My Age Again?,890348125,323033.0
Rels B - A Mí,890018907,519882.0
Aventura - Volví,889675211,210248.0
Morgan Wallen - You Proof,889220667,322499.0
SZA - Broken Clocks,889056444,303864.0
Mau y Ricky - Desconocidos,889034172,273534.0
Cigarettes After Sex - K.,888784749,819165.0
Akon - Lonely,888098596,521674.0
Dua Lipa - Houdini,888006044,568091.0
Panic! At The Disco - House of Memories,887856275,287146.0
Jay Sean - Down,887780420,442453.0
Taylor Swift - exile,887140317,372355.0
Bad Bunny - A Tu Merced,887099495,253423.0
Don McLean - American Pie,887086740,404167.0
Fifth Harmony - Worth It,886766432,453424.0
The Script - The Man Who Can't Be Moved,886670708,660048.0
Paulo Londra - Tal Vez,884643832,398909.0
Lil Tjay - Calling My Phone,884401570,209836.0
Meghan Trainor - All About That Bass,884063539,
Petit Biscuit - Sunset Lover,883776392,146824.0
Drake - Controlla,883697545,193027.0
A Boogie Wit da Hoodie - Look Back at It,883662031,263064.0
Grupo Frontera - QUE VUELVAS,883550935,411979.0
Black Eyed Peas - Meet Me Halfway,883035352,831915.0
Phil Collins - In the Air Tonight,882976406,450084.0
Alex Warren - Ordinary,882590036,5017639.0
Chase Atlantic - Friends,882108746,897835.0
Foo Fighters - The Pretender,881655606,339057.0
Junior H - El Azul,881420056,356342.0
AC/DC - T.N.T.,881350818,403902.0
Keala Settle - This Is Me,881192806,263734.0
Rihanna - Take A Bow,881192424,357981.0
DJ Snake - Loco Contigo,880731538,250886.0
Corinne Bailey Rae - Put Your Records On,879748544,372900.0
Aventura - Ella Y Yo,879347586,528571.0
TINI - Miénteme,878967581,182680.0
Cigarettes After Sex - Sunsetz,878707258,841668.0
Anuel AA - Ella Quiere Beber,878115551,206807.0
Big Sean - I Don't Fuck With You,878091498,215182.0
Bad Bunny - WHERE SHE GOES,877730838,344919.0
Miley Cyrus - Malibu,877707152,152875.0
Anuel AA - Sola (Remix),877550463,502596.0
Fleetwood Mac - Landslide,877419320,695747.0
My Chemical Romance - Welcome to the Black Parade,877283366,335632.0
Dire Straits - Walk Of Life,877128066,451242.0
B.o.B - Airplanes,876895697,270821.0
Lorde - Ribs,876730681,908839.0
Chris Isaak - Wicked Game,876148303,
Mora - LA INOCENTE,876125450,
Ne-Yo - Miss Independent,876065425,474161.0
J Balvin - Qué Más Pues?,876039313,208491.0
Soundgarden - Black Hole Sun,875950365,482843.0
A$AP Rocky - Everyday,875938007,422289.0
50 Cent - 21 Questions,875637822,535429.0
Wisin - Escápate Conmigo,875564674,290893.0
Anitta - Downtown,875430577,331031.0
Rihanna - Where Have You Been,875364725,499786.0
Rise Against - Savior,875346148,325477.0
Dave - Sprinter,875112873,537903.0
2Pac - Ambitionz Az A Ridah,875040647,281527.0
U2 - I Still Haven't Found What I'm Looking For,874661614,364363.0
Deorro - Five More Hours,874186909,227616.0
"Kendrick Lamar - Bitch, Don’t Kill My Vibe",874136368,291590.0
Fetty Wap - 679,873753417,278506.0
Scorpions - Wind Of Change,873681825,558022.0
Billie Eilish - wish you were gay,873520382,170256.0
cassö - Prada,873472174,672805.0
David Guetta - 2U,873099765,196197.0
M.I.A. - Paper Planes,873060556,528762.0
Lil Peep - Save That Shit,872628063,274455.0
will.i.am - Scream & Shout,872491639,430770.0
Drake - Headlines,872196381,885111.0
The Smiths - There Is a Light That Never Goes Out,872030556,709560.0
Sia - Cheap Thrills,871802381,432224.0
Chief Keef - Love Sosa,871597750,324378.0
Xavi - La Diabla,871164229,518624.0
Maluma - Según Quién,870228604,811638.0
AWOLNATION - Sail,870035867,256473.0
Fitz and The Tantrums - Out of My League,869709359,561888.0
The Beatles - Come Together,869540802,320104.0
Miley Cyrus - Prisoner,869521686,149944.0
Estelle - American Boy,869472825,428967.0
Counting Crows - Mr. Jones,869435175,483279.0
Mumford & Sons - Little Lion Man,869309811,359115.0
Paloma Faith - Only Love Can Hurt Like This,869145955,291104.0
The Neighbourhood - You Get Me So High,869052369,446283.0
Pop Smoke - Mood Swings,868438002,243608.0
Lil Baby - Freestyle,868093448,327607.0
Luis Miguel - Ahora Te Puedes Marchar,868050816,367230.0
Bill Withers - Lovely Day,867881100,
Alok - Hear Me Now,867377574,300306.0
America - A Horse with No Name,867106783,392146.0
Flo Rida - Right Round,866814502,760771.0
Rascal Flatts - Life is a Highway,866636486,399169.0
LMFAO - Party Rock Anthem,866348230,
Gigi Perez - Sailor Song,866302642,3521802.0
Daryl Hall & John Oates - Rich Girl,866291974,552526.0
SYML - Where's My Love,865921792,416572.0
Roxette - It Must Have Been Love,865751257,641222.0
Yot Club - YKWIM?,865367850,334510.0
Train - Drive By,865130955,570744.0
StaySolidRocky - Party Girl,864917413,180794.0
Drake - Jumpman,864191476,104171.0
Billy Joel - Vienna,864131700,653935.0
The Rolling Stones - (I Can't Get No) Satisfaction,863618128,287486.0
Flo Rida - Good Feeling,863189835,600804.0
The Proclaimers - I'm Gonna Be (500 Miles),862527402,414121.0
Nelly Furtado - Say It Right,862430525,673571.0
Gracie Abrams - That’s So True,861798625,4096084.0
Lost Frequencies - Reality,861764307,338345.0
Cage The Elephant - Ain't No Rest For The Wicked,861667284,337552.0
Rauw Alejandro - LOKERA,861340921,719245.0
Kansas - Dust in the Wind,860811335,317828.0
Katrina & The Waves - Walking On Sunshine,860116730,388508.0
A Boogie Wit da Hoodie - Swervin,860054558,79196.0
Fugees - Killing Me Softly With His Song,859818141,354063.0
Kendrick Lamar - m.A.A.d city,859791906,234003.0
Clairo - Sofia,859574935,345670.0
Justin Bieber - Yummy,859331423,162066.0
THE SCOTTS - THE SCOTTS,858528726,116416.0
Justin Timberlake - Rock Your Body,858464451,687086.0
The Cure - Boys Don't Cry,858403545,436129.0
Sub Urban - Cradles,858207086,277441.0
Disturbed - Down with the Sickness,857847840,411456.0
PinkPantheress - Pain,857679146,631465.0
Carín León - Primera Cita,857535398,620812.0
The Notorious B.I.G. - Juicy,857117308,259420.0
Travis Scott - Goosebumps,856790332,185094.0
Selena Gomez - Good For You,856771135,345502.0
Benson Boone - Slow It Down,856447967,908215.0
Alan Walker - Alone,856075869,276614.0
No Doubt - Don't Speak,855819496,437174.0
iñigo quintero - Si No Estás,855738740,476506.0
Declan McKenna - Brazil,855556120,410752.0
Hippie Sabotage - Devil Eyes,854946679,240210.0
21 Savage - Runnin,854365098,255404.0
Soulja Boy - Kiss Me Thru The Phone,854319970,472557.0
Depeche Mode - Enjoy the Silence,853851450,429688.0
Lil Tjay - Calling My Phone,853770165,215721.0
Justin Bieber - Holy,853612484,170664.0
Lady Gaga - Paparazzi,853395387,622964.0
Jason Derulo - Talk Dirty,852809368,385079.0
Bryan Adams - Heaven,852756535,684823.0
Luke Combs - Hurricane,852711493,213469.0
Neil Diamond - Sweet Caroline,852010639,304505.0
Gwen Stefani - The Sweet Escape,850848226,515683.0
JHAYCO - CÓMO SE SIENTE,850468546,380998.0
The Neighbourhood - Reflections,850461124,533060.0
2Pac - Hit 'Em Up,850405560,462408.0
Billie Eilish - LUNCH,850290955,577557.0
Becky G - Sin Pijama,850085597,142431.0
Zach Bryan - Heading South,849936564,419629.0
Billie Eilish - watch,849542717,429235.0
A Boogie Wit da Hoodie - Look Back at It,849462221,194769.0
Charlie Puth - Marvin Gaye,848904894,325128.0
Bad Bunny - Tarot,848723387,
Mazzy Star - Fade Into You,848629200,
TINI - Miénteme,848544440,241535.0
Far East Movement - Like A G6,848378076,355341.0
John Newman - Love Me Again,847929973,397455.0
The Calling - Wherever You Will Go,847770976,595281.0
Julia Michaels - What A Time,847688252,205661.0
Piso 21 - Te Vi,847542314,279532.0
Anuel AA - Secreto,847413129,184092.0
DMX - X Gon' Give It To Ya,847204460,273028.0
Tom Petty - Free Fallin',847135099,336937.0
Rae Sremmurd - This Could Be Us,846622583,292282.0
Wisin - Escápate Conmigo,846356356,147742.0
Whitney Houston - I Will Always Love You,846280387,404229.0
Central Cee - Doja,846096695,310763.0
Chappell Roan - Pink Pony Club,845782504,1866990.0
Natalia Lafourcade - Hasta la Raíz,845728492,399819.0
blink-182 - What's My Age Again?,845596840,324596.0
Lana Del Rey - Doin' Time,845213435,306205.0
Big Sean - I Don't Fuck With You,845170386,247478.0
Jung Kook - 3D,844851556,1267513.0
BLACKPINK - Pink Venom,844661188,336994.0
Frank Ocean - Novacane,844499320,532160.0
NewJeans - OMG,844414512,355026.0
Rixton - Me And My Broken Heart,844333743,205803.0
Felix Jaehn - Ain't Nobody (Loves Me Better),844158072,263212.0
Mac DeMarco - My Kind of Woman,844020892,565989.0
The Beatles - Let It Be,843701493,363705.0
Skillet - Monster,843263037,537139.0
The Cure - Friday I'm In Love,843217035,371867.0
Led Zeppelin - Immigrant Song,842965944,329387.0
Zac Brown Band - Chicken Fried,842564155,391233.0
Pinkfong - Baby Shark,842455363,486608.0
Mau y Ricky - Desconocidos,841898557,557137.0
The Cardigans - Lovefool,841856418,504252.0
Panic! At The Disco - House of Memories,841509999,310780.0
Tainy - Adicto,841037369,302726.0
Kesha - Die Young,840582940,574896.0
One Direction - 18,840508697,503129.0
21 Savage - ball w/o you,840058871,240321.0
Lil Peep - Save That Shit,840015233,229596.0
Migos - Walk It Talk It,839959449,126386.0
Drake - Knife Talk,839924195,219991.0
Maroon 5 - Beautiful Mistakes,839854686,271540.0
Taylor Swift - Lavender Haze,839587573,374477.0
Imagine Dragons - It's Time,839443636,292368.0
Travie McCoy - Billionaire,839181455,379266.0
Daryl Hall & John Oates - Maneater,837794125,651781.0
CJ - Whoopty,837745654,86121.0
21 Savage - Glock In My Lap,837664867,239811.0
Paulo Londra - Tal Vez,837573847,284162.0
La Oreja de Van Gogh - Rosas,837317716,585406.0
StaySolidRocky - Party Girl,837046085,357496.0
Stealers Wheel - Stuck In The Middle With You,836954834,318358.0
Future - Like That,836736603,587217.0
Daryl Hall - Maneater,836468157,641081.0
Stromae - Alors on danse,836401617,392783.0
Ozzy Osbourne - Crazy Train,835869247,794359.0
Lukas Graham - Love Someone,835866768,220059.0
Sam Smith - Fire On Fire,835788220,307169.0
Bad Bunny - Party,835149493,253951.0
SZA - Open Arms,834905584,673923.0
Travis Scott - STARGAZING,834886523,177745.0
Avicii - SOS,834793342,135473.0
P!nk - Raise Your Glass,834722752,253173.0
Dolly Parton - Jolene,834645493,319293.0
Queen - We Are The Champions,834567620,272052.0
Justin Bieber - Hold On,834493603,253533.0
Hozier - Work Song,834288925,638820.0
Mike Perry - The Ocean,834179420,68373.0
Ed Sheeran - Perfect Duet (Ed Sheeran & Beyoncé),834073439,106723.0
James Bay - Hold Back The River,833949504,188809.0
Alok - Hear Me Now,833172535,212873.0
The Rare Occasions - Notion,833120581,558698.0
Waka Flocka Flame - No Hands,832074984,683345.0
Kanye West - All Of The Lights,831839715,332299.0
Ed Sheeran - South of the Border,831597822,225667.0
Arcángel - La Jumpa,831462984,281622.0
Jay Sean - Down,831309333,390426.0
Darius Rucker - Wagon Wheel,831004009,427564.0
ATB - Your Love (9PM),830950703,214258.0
JACKBOYS - OUT WEST,830538449,229091.0
Justin Bieber - Eenie Meenie,830202027,589027.0
Mike Posner - Cooler Than Me,829921501,418030.0
System Of A Down - Lonely Day,829730030,535939.0
LMFAO - Party Rock Anthem,829728672,466191.0
Dalex - Hola,829664995,258347.0
Los Enanitos Verdes - Lamento Boliviano,829575986,528286.0
CNCO - Reggaetón Lento (Bailemos),829473493,266134.0
Lil Tjay - F.N,829209998,175975.0
Halsey - Bad At Love,829064237,447418.0
Becky G - Sin Pijama,828855338,173023.0
Ed Sheeran - Don't,828655851,181641.0
ROSALÍA - Con Altura,828278818,115997.0
Cher - Believe,827811503,462213.0
Kali Uchis - After The Storm,827551022,586306.0
Lil Baby - Pure Cocaine,827463454,342356.0
Anitta - Downtown,827403495,310636.0
6ix9ine - FEFE,827233838,101592.0
Rise Against - Savior,826777400,348015.0
Camila Cabello - Shameless,826769575,623078.0
Manu Chao - Me Gustas Tu,826518695,572410.0
Don McLean - American Pie,826247568,390785.0
Audioslave - Like a Stone,826203153,862479.0
Mora - Volando,825858317,414063.0
Kanye West - Violent Crimes,825185327,376543.0
Taylor Swift - Getaway Car,825101214,571494.0
Luke Combs - Fast Car,824935680,447599.0
José Feliciano - Feliz Navidad,824902928,22536.0
U2 - I Still Haven't Found What I'm Looking For,824873657,375901.0
Three Days Grace - Animal I Have Become,824691853,861587.0
Marshmello - El Merengue,824655204,540624.0
5 Seconds of Summer - She Looks So Perfect,823978944,262791.0
Kordhell - MURDER IN MY MIND,823739838,260352.0
Kelly Clarkson - Underneath the Tree,823716542,27118.0
T-Pain - Buy U a Drank (Shawty Snappin'),823392924,390021.0
Corinne Bailey Rae - Put Your Records On,823283552,442462.0
Travis Scott - I KNOW ?,822902462,403452.0
BTS - Life Goes On,822611510,231219.0
Phil Collins - In The Air Tonight,822563230,538562.0
Luis Miguel - Ahora Te Puedes Marchar,822436744,345995.0
Marc Seguí - Tiroteo,821934191,480645.0
The Notorious B.I.G. - Juicy,821842989,319720.0
Sub Urban - Cradles,821504625,274949.0
Mötley Crüe - Kickstart My Heart,821045833,499935.0
Mark Ambor - Belong Together,821030049,681760.0
Jennifer Lopez - On The Floor,820989736,633463.0
5 Seconds of Summer - Teeth,820202184,658599.0
Justin Bieber - Confident,819871000,1123291.0
3 Doors Down - Here Without You,819305324,435045.0
The Cardigans - Lovefool,819296042,
Dean Martin - Let It Snow! Let It Snow! Let It Snow!,819291096,30575.0
Julia Michaels - What A Time,819241040,211210.0
Fort Minor - Remember the Name,818828896,241638.0
Natanael Cano - AMG,818619689,227675.0
"Tyler, The Creator - NEW MAGIC WAND",818612356,279941.0
Carlos Vives - La Bicicleta,818383856,286403.0
TV Girl - Cigarettes out the Window,818005168,1012805.0
Little Mix - Shout Out to My Ex,817418658,151982.0
B.o.B - Nothin’ on You,816954847,633721.0
Yot Club - YKWIM?,816851979,433073.0
Luke Combs - Hurricane,816643914,412559.0
"$uicideboy$ - ...And to Those I Love, Thanks for Sticking Around",816593230,352968.0
Alejandro Fernández - Me Dediqué a Perderte,815937778,402866.0
Chris Isaak - Wicked Game,815607275,611506.0
Martin Jensen - Solo Dance,815529515,88688.0
Gorillaz - On Melancholy Hill,815438881,566136.0
Alan Walker - Alone,815367639,268143.0
Akon - Lonely,814102687,570964.0
Rixton - Me And My Broken Heart,813970187,240994.0
Eagles - Take It Easy,813255283,372729.0
Childish Gambino - Les,812893156,700817.0
Alan Walker - On My Way,812406292,342763.0
Maroon 5 - Cold,812401389,309420.0
Iggy Azalea - Fancy,812355796,199366.0
Rels B - A Mí,812217716,644238.0
Blue Swede - Hooked On A Feeling,811817973,298925.0
Culture Club - Karma Chameleon,811816405,330199.0
Jason Mraz - Lucky,811648692,197998.0
Lost Frequencies - Reality,811607394,377242.0
Baby Keem - ORANGE SODA,811599374,232500.0
Zion & Lennox - Yo Voy,811484822,349578.0
Kendrick Lamar - LOYALTY. FEAT. RIHANNA.,811440561,236383.0
Mumford & Sons - I Will Wait,811231853,304138.0
Rascal Flatts - Life is a Highway,811079076,413788.0
Crowded House - Don't Dream It's Over,810868705,670846.0
Lynyrd Skynyrd - Free Bird,810709196,397724.0
Bad Bunny - Yo Perreo Sola,810544507,165542.0
Neil Diamond - Sweet Caroline,810315869,330151.0
Lukas Graham - Love Someone,809859575,211590.0
Cascada - Everytime We Touch,809512289,352867.0
zzoilo - Mon Amour,809432761,243492.0
Fugees - Killing Me Softly With His Song,809397552,393817.0
Kanye West - Can't Tell Me Nothing,809116139,504372.0
Travis Scott - CAN'T SAY,808698717,272744.0
DMX - X Gon' Give It To Ya,808581592,289337.0
Lola Young - Messy,808295973,1907430.0
Labrinth - Jealous,808089623,142205.0
Bazzi - Beautiful,807892969,126873.0
Starship - Nothing's Gonna Stop Us Now,807865303,486634.0
Young Thug - The London,807774246,236781.0
Young Thug - pick up the phone,807765149,158034.0
